date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,month,season,renovated,basement
2015-01-27,455000,2,1.0,1430,5000,1.5,0,0,2,7,1430,0,1925,0.0,98115,47.6727,-122.29899999999999,1450,3750,1,winter,0,0
2015-04-27,225000,3,1.0,1300,8316,1.0,0,0,4,6,1300,0,1954,0.0,98002,47.3221,-122.21600000000001,1260,8316,4,spring,0,0
2014-08-26,480000,2,1.0,1030,3060,1.0,0,2,4,7,790,240,1918,0.0,98103,47.6779,-122.353,1390,3060,8,summer,0,1
2015-02-12,363000,3,2.5,2740,11872,2.0,0,0,3,9,2740,0,1990,0.0,98023,47.3076,-122.395,2570,10377,2,winter,0,0
2014-09-29,2400000,4,2.5,3650,8354,1.0,1,4,3,9,1830,1820,2000,0.0,98074,47.6338,-122.072,3120,18841,9,fall,0,1
2015-02-26,181000,2,1.5,720,5120,1.0,0,0,3,6,720,0,1954,0.0,98106,47.5218,-122.35700000000001,1150,2566,2,winter,0,0
2015-04-22,481000,3,1.75,1560,3000,1.0,0,0,4,6,770,790,1918,0.0,98103,47.6846,-122.345,1390,3000,4,spring,0,1
2014-09-23,260000,3,2.0,1810,7209,1.0,0,0,4,7,1240,570,1978,0.0,98032,47.3656,-122.27799999999999,1750,7209,9,fall,0,1
2014-05-13,455000,4,2.5,3360,7685,2.0,0,0,3,9,3360,0,2001,0.0,98058,47.4369,-122.111,3060,6567,5,spring,0,0
2015-04-01,415000,3,2.25,1510,36224,2.0,0,0,3,8,1510,0,1991,0.0,98045,47.4616,-121.711,1730,36224,4,spring,0,0
2015-04-21,349500,3,1.0,1400,3538,1.0,0,0,3,7,800,600,1953,0.0,98118,47.5405,-122.27,1620,6331,4,spring,0,1
2014-09-29,245000,3,2.5,1730,7442,2.0,0,0,3,7,1730,0,1987,0.0,98030,47.3507,-122.178,1630,6458,9,fall,0,0
2014-05-19,592500,2,2.0,1420,9191,1.5,0,2,5,7,1420,0,1928,0.0,98115,47.6979,-122.32,1420,6816,5,spring,0,0
2014-10-20,385000,4,1.75,2360,7620,1.0,0,0,4,7,1180,1180,1955,0.0,98106,47.5278,-122.345,1910,7620,10,fall,0,1
2015-02-11,315000,3,1.75,1580,11455,1.0,0,0,4,7,1200,380,1974,0.0,98059,47.4756,-122.147,1550,10650,2,winter,0,1
2014-10-24,237000,3,1.75,1270,8470,1.0,0,0,4,7,1270,0,1960,0.0,98198,47.4207,-122.29,1600,8470,10,fall,0,0
2014-12-16,525000,3,2.25,2100,40510,2.0,0,0,3,10,1320,780,1979,0.0,98074,47.6154,-122.04700000000001,2380,33450,12,winter,0,1
2015-04-28,425000,2,1.0,770,5040,1.0,0,0,3,5,770,0,1930,0.0,98144,47.5964,-122.29899999999999,1330,2580,4,spring,0,0
2014-10-27,369900,1,0.75,760,10079,1.0,1,4,5,5,760,0,1936,0.0,98070,47.4683,-122.43799999999999,1230,14267,10,fall,0,0
2014-05-19,290000,4,2.5,1700,7280,2.0,0,0,4,7,1700,0,1988,0.0,98031,47.4045,-122.171,1950,7475,5,spring,0,0
2014-09-29,285000,3,1.0,1120,10701,1.0,0,0,3,7,1120,0,1954,0.0,98106,47.5544,-122.35799999999999,1130,6350,9,fall,0,0
2014-08-14,415000,2,1.0,1070,4500,1.0,0,0,3,7,1070,0,1937,0.0,98115,47.6802,-122.29,1320,4465,8,summer,0,0
2015-04-09,272500,3,2.5,2070,9900,1.0,0,0,3,8,1420,650,1979,0.0,98023,47.2988,-122.37100000000001,2070,8250,4,spring,0,1
2014-10-17,210000,3,1.0,1700,11390,1.0,0,0,4,7,1700,0,1967,0.0,98003,47.3271,-122.323,1350,8164,10,fall,0,0
2014-11-24,331000,3,1.75,1080,1306,1.0,0,0,3,7,580,500,1954,2003.0,98199,47.6601,-122.4,1440,2225,11,fall,1,1
2015-03-20,365000,3,2.5,2653,4510,2.0,0,0,3,8,2653,0,2006,0.0,98031,47.4145,-122.166,2653,4927,3,spring,0,0
2014-11-13,770000,4,2.75,3820,26300,2.0,0,0,3,9,2850,970,2014,0.0,98028,47.7618,-122.26100000000001,1860,12136,11,fall,0,1
2015-05-05,405000,3,1.75,2390,6000,1.0,0,0,3,6,1240,1150,1908,0.0,98118,47.5362,-122.26799999999999,2020,6000,5,spring,0,1
2015-02-27,170000,2,1.0,860,5265,1.0,0,0,3,6,860,0,1931,0.0,98178,47.5048,-122.272,1650,8775,2,winter,0,0
2015-05-13,2050000,5,3.0,3830,8480,2.0,0,1,5,9,2630,1200,1905,1994.0,98122,47.6166,-122.287,3050,7556,5,spring,1,1
2014-06-30,780000,4,2.5,3500,7048,2.0,0,0,3,9,3500,0,2005,0.0,98053,47.6811,-122.025,3920,7864,6,summer,0,0
2015-04-10,330000,3,3.0,2420,13959,1.0,0,0,4,8,1740,680,1988,0.0,98028,47.7486,-122.23,2570,13300,4,spring,0,1
2014-09-05,370000,4,2.5,2720,8666,2.0,0,0,3,9,2720,0,1992,0.0,98030,47.3846,-122.169,2410,8100,9,fall,0,0
2014-10-17,467000,5,2.25,2500,13500,1.0,0,0,3,7,1850,650,1979,0.0,98072,47.7564,-122.14399999999999,2300,9750,10,fall,0,1
2014-07-02,675000,5,2.25,2900,10300,1.0,0,0,3,8,1450,1450,1985,0.0,98006,47.5461,-122.15100000000001,2310,10300,7,summer,0,1
2014-08-12,500000,2,1.0,1640,14100,1.0,0,0,4,7,1140,500,1954,0.0,98006,47.5712,-122.14299999999999,1520,13527,8,summer,0,1
2015-02-24,630000,4,1.75,2950,9025,1.0,0,2,4,8,1780,1170,1975,0.0,98034,47.7128,-122.223,2120,9600,2,winter,0,1
2014-10-22,360000,4,2.5,2160,9528,2.0,0,0,3,9,2160,0,1992,0.0,98001,47.3341,-122.255,2280,9937,10,fall,0,0
2014-10-02,580000,4,3.0,3280,11060,2.0,0,0,3,8,2270,1010,1986,0.0,98056,47.5399,-122.181,2320,11004,10,fall,0,1
2014-07-09,550000,3,2.0,1970,4166,2.0,0,3,5,8,1270,700,1929,0.0,98126,47.5717,-122.375,2390,4166,7,summer,0,1
2014-07-10,879000,4,2.5,3360,22111,2.0,0,0,3,10,3360,0,1994,0.0,98075,47.5951,-122.01700000000001,3150,11374,7,summer,0,0
2014-06-02,404000,3,1.5,2030,8880,1.0,0,0,3,7,1330,700,1963,0.0,98108,47.5586,-122.311,2140,5592,6,summer,0,1
2014-05-29,267500,3,1.75,1590,11914,1.0,0,2,3,7,1090,500,1957,0.0,98188,47.4427,-122.274,1630,9052,5,spring,0,1
2014-06-24,3080000,4,5.0,4550,18641,1.0,1,4,3,10,2600,1950,2002,0.0,98074,47.6053,-122.07700000000001,4550,19508,6,summer,0,1
2014-08-11,335000,3,2.5,2440,7632,2.0,0,0,3,8,2440,0,1998,0.0,98003,47.3494,-122.301,2510,7903,8,summer,0,0
2015-04-01,208633,3,2.5,2040,3810,2.0,0,0,3,8,2040,0,2006,0.0,98038,47.3537,-122.0,2370,4590,4,spring,0,0
2015-01-15,315000,3,2.25,2200,8750,1.0,0,0,4,7,1120,1080,1964,0.0,98166,47.476000000000006,-122.337,1460,10139,1,winter,0,1
2015-02-17,725000,3,1.75,1920,3300,1.0,0,0,4,8,960,960,1913,0.0,98112,47.6239,-122.29799999999999,1740,4000,2,winter,0,1
2015-04-03,550000,4,2.75,1800,7750,1.0,0,0,4,8,1400,400,1965,0.0,98177,47.7776,-122.384,1800,8275,4,spring,0,1
2015-02-28,550700,2,1.0,1010,5000,1.5,0,0,4,6,1010,0,1908,0.0,98105,47.6692,-122.29700000000001,1460,5000,2,winter,0,0
2014-10-23,201000,5,1.75,1660,78408,1.5,0,0,3,6,1660,0,1915,0.0,98065,47.528999999999996,-121.837,1660,78408,10,fall,0,0
2014-05-02,2380000,5,2.5,3650,9050,2.0,0,4,5,10,3370,280,1921,0.0,98119,47.6345,-122.367,2880,5400,5,spring,0,1
2014-06-18,1380000,4,3.25,4290,12103,1.0,0,3,3,11,2690,1600,1997,0.0,98006,47.5503,-122.102,3860,11244,6,summer,0,1
2014-12-09,1400000,4,3.25,4290,12103,1.0,0,3,3,11,2690,1600,1997,0.0,98006,47.5503,-122.102,3860,11244,12,winter,0,1
2014-11-05,305000,4,2.25,1950,7700,1.0,0,0,3,8,1350,600,1979,0.0,98058,47.4441,-122.125,2150,7350,11,fall,0,1
2015-04-08,487000,3,2.0,2590,14052,1.0,0,0,5,8,1720,870,1948,0.0,98133,47.7357,-122.333,1570,8162,4,spring,0,1
2015-05-11,390000,3,2.5,1930,64904,1.0,0,0,4,8,1930,0,1988,0.0,98042,47.346000000000004,-122.15700000000001,2350,57500,5,spring,0,0
2014-11-22,268750,4,1.0,800,8775,1.0,0,0,3,6,800,0,1943,0.0,98166,47.48,-122.336,1310,8775,11,fall,0,0
2014-05-13,819900,5,2.75,3150,7119,2.0,0,0,3,9,3150,0,2013,0.0,98052,47.6759,-122.15100000000001,1560,8384,5,spring,0,0
2014-10-23,520000,3,2.25,2030,16200,2.0,0,0,3,8,2030,0,1984,0.0,98027,47.5162,-122.057,2660,17958,10,fall,0,0
2014-07-21,230000,3,2.0,1450,11204,1.0,0,0,3,7,1450,0,2003,0.0,98001,47.2639,-122.25200000000001,1520,9518,7,summer,0,0
2015-02-02,240000,3,1.75,1510,10248,1.0,0,0,3,7,1510,0,1969,0.0,98023,47.2929,-122.37100000000001,1510,9753,2,winter,0,0
2015-03-11,240500,2,1.0,1240,12092,1.0,0,0,3,6,960,280,1922,1984.0,98146,47.4957,-122.352,1820,7460,3,spring,1,1
2014-10-27,274975,3,2.5,3030,45004,2.0,0,0,3,9,3030,0,1987,0.0,98077,47.7721,-122.09299999999999,3080,35781,10,fall,0,0
2015-04-28,186375,3,1.0,1000,7636,1.0,0,0,2,7,1000,0,1952,0.0,98166,47.472,-122.344,1150,7600,4,spring,0,0
2014-07-25,790000,3,2.25,2370,10289,1.0,0,0,4,9,1590,780,1977,0.0,98005,47.592,-122.166,2500,10004,7,summer,0,1
2015-04-16,279000,6,1.75,2240,11180,2.0,0,0,4,7,2240,0,1955,0.0,98198,47.42,-122.323,1590,7955,4,spring,0,0
2014-07-29,295000,3,2.0,1810,10530,1.0,0,2,3,8,1810,0,1991,0.0,98022,47.1913,-122.012,1910,10450,7,summer,0,0
2015-04-08,640000,2,1.0,1070,5000,1.0,0,0,3,7,1070,0,1924,0.0,98103,47.6666,-122.331,1710,5000,4,spring,0,0
2014-10-07,260000,4,2.5,1960,5238,2.0,0,0,3,7,1960,0,2003,0.0,98038,47.3483,-122.052,1800,5894,10,fall,0,0
2014-07-22,791500,4,2.0,1510,3500,1.5,0,0,5,7,1510,0,1911,0.0,98103,47.6794,-122.35700000000001,1820,3750,7,summer,0,0
2015-05-01,245000,3,1.75,1740,11547,1.0,0,0,3,7,1740,0,1954,0.0,98178,47.4945,-122.22,880,78408,5,spring,0,0
2015-04-24,485000,4,1.75,2560,43995,2.0,0,0,4,7,2560,0,1962,0.0,98052,47.6945,-122.09299999999999,2560,14764,4,spring,0,0
2014-09-09,425000,3,1.75,2500,6840,1.0,0,0,3,8,1300,1200,1957,0.0,98125,47.7222,-122.32,1580,8691,9,fall,0,1
2014-10-17,309600,4,1.75,1275,20000,1.0,0,0,4,6,1275,0,1991,0.0,98070,47.3796,-122.49,1660,20000,10,fall,0,0
2014-07-23,165000,4,1.0,1000,7134,1.0,0,0,3,6,1000,0,1943,0.0,98178,47.4897,-122.24,1020,7138,7,summer,0,0
2014-12-05,320000,2,1.0,1070,32633,1.0,0,0,4,6,1070,0,1930,0.0,98059,47.4716,-122.07799999999999,1360,32156,12,winter,0,0
2014-10-21,206600,3,2.0,1390,13464,1.0,0,0,4,7,1390,0,1987,0.0,98030,47.3581,-122.17299999999999,1720,12080,10,fall,0,0
2015-04-16,387000,4,1.75,2500,7690,1.0,0,0,3,7,1250,1250,1973,0.0,98155,47.7713,-122.307,2040,8646,4,spring,0,1
2014-09-22,855000,4,2.75,2270,10460,2.0,0,0,3,9,2270,0,1965,0.0,98040,47.5603,-122.22200000000001,2610,10180,9,fall,0,0
2015-01-26,315000,3,1.0,1900,14400,1.0,0,0,4,7,1300,600,1954,0.0,98166,47.4147,-122.337,1940,14400,1,winter,0,1
2015-03-24,252000,4,1.5,1550,19800,1.0,0,0,4,7,1050,500,1969,0.0,98001,47.3117,-122.27,1640,22654,3,spring,0,1
2014-06-04,375000,4,1.75,2200,7475,1.0,0,0,5,7,1100,1100,1955,0.0,98118,47.543,-122.28,1600,5766,6,summer,0,1
2014-08-06,300000,4,2.5,1910,4862,2.0,0,0,3,7,1910,0,2005,0.0,98038,47.3607,-122.03399999999999,2010,5091,8,summer,0,0
2014-05-05,900000,3,1.0,1330,77972,1.0,0,0,3,7,1330,0,1928,1954.0,98033,47.6891,-122.15899999999999,1340,17689,5,spring,1,0
2014-06-05,463000,3,2.5,1640,29970,2.0,0,0,3,7,1640,0,1992,0.0,98053,47.6359,-121.97399999999999,1580,28399,6,summer,0,0
2014-08-28,380000,5,2.5,2760,11340,2.0,0,0,4,9,2760,0,1978,0.0,98059,47.4769,-122.141,2470,11340,8,summer,0,0
2014-12-10,329500,4,2.5,1820,7912,2.0,0,0,3,7,1820,0,1994,0.0,98038,47.3845,-122.029,1820,8168,12,winter,0,0
2014-09-17,795000,5,2.5,3040,9570,1.0,0,2,4,8,1640,1400,1966,0.0,98006,47.5651,-122.164,2920,8800,9,fall,0,1
2015-03-26,673000,4,2.5,2990,10400,2.0,0,0,3,9,2990,0,2002,0.0,98166,47.4508,-122.359,2140,17449,3,spring,0,0
2015-04-23,785000,4,2.75,2440,69415,1.0,0,0,4,8,1910,530,1989,0.0,98075,47.5944,-122.042,2770,24361,4,spring,0,1
2014-11-20,338000,4,3.0,2090,7500,1.0,0,0,3,7,1370,720,1986,0.0,98056,47.4888,-122.182,1810,7650,11,fall,0,1
2014-12-04,280000,3,2.25,1430,7222,2.0,0,0,3,7,1430,0,1993,0.0,98056,47.5112,-122.19,1430,7220,12,winter,0,0
2015-03-24,530000,4,2.25,2180,10754,1.0,0,0,5,7,1100,1080,1954,0.0,98133,47.7711,-122.34100000000001,1810,6929,3,spring,0,1
2014-12-23,380000,5,3.0,3450,9914,2.0,0,0,3,9,3450,0,2004,0.0,98023,47.2813,-122.345,2860,9721,12,winter,0,0
2014-08-11,297000,3,2.25,1450,7562,2.0,0,0,3,7,1450,0,1994,0.0,98056,47.5038,-122.189,1650,7625,8,summer,0,0
2014-05-20,730000,4,2.5,3230,7331,2.0,0,0,3,10,3230,0,2004,0.0,98075,47.5823,-121.97,3480,7447,5,spring,0,0
2014-10-27,275000,3,3.0,1590,7750,1.0,0,0,3,7,1060,530,1997,0.0,98038,47.3624,-122.045,1680,7500,10,fall,0,1
2015-04-21,435000,3,1.5,1300,3348,1.5,0,0,3,7,1300,0,1904,2014.0,98144,47.592,-122.307,1590,2577,4,spring,1,0
2014-09-16,270000,2,1.5,1380,209959,1.0,0,0,1,6,1380,0,1954,0.0,98011,47.7461,-122.195,3130,19868,9,fall,0,0
2014-08-05,950000,3,3.0,4040,14338,2.0,0,0,3,10,3030,1010,1986,0.0,98077,47.7268,-122.06,3360,14142,8,summer,0,1
2015-01-21,560000,4,2.25,2550,7800,1.0,0,0,3,8,1580,970,1968,0.0,98052,47.6283,-122.095,2420,8050,1,winter,0,1
2014-07-28,1350000,5,3.5,4800,14984,2.0,0,2,3,11,3480,0,1998,0.0,98006,47.5543,-122.148,4050,19009,7,summer,0,0
2014-11-11,799000,4,2.25,2510,11585,2.0,0,0,4,8,2510,0,1969,0.0,98040,47.5483,-122.226,2450,9691,11,fall,0,0
2014-06-25,365500,3,2.0,1410,9600,1.0,0,0,4,7,1410,0,1983,0.0,98072,47.7591,-122.146,1410,9600,6,summer,0,0
2014-05-15,252350,3,2.0,1650,7352,1.0,0,0,3,7,1160,490,1979,0.0,98058,47.4612,-122.169,1710,7350,5,spring,0,1
2014-09-05,403950,4,2.5,2120,13780,2.0,0,0,3,8,2120,0,1993,0.0,98146,47.4987,-122.365,1880,12000,9,fall,0,0
2014-12-10,345000,4,1.0,1550,7620,1.5,0,0,3,7,1550,0,1957,0.0,98106,47.5287,-122.35,1450,7620,12,winter,0,0
2014-09-17,490000,3,2.75,1980,3128,2.0,0,0,4,9,1980,0,1979,0.0,98008,47.6109,-122.11399999999999,1950,2856,9,fall,0,0
2014-06-18,330000,3,2.5,1600,26977,2.0,0,0,3,8,1600,0,2005,0.0,98019,47.7736,-121.90100000000001,1790,27743,6,summer,0,0
2014-05-12,927000,4,2.75,3300,12090,2.0,0,0,3,8,3300,0,1953,0.0,98004,47.6294,-122.21799999999999,3180,12239,5,spring,0,0
2015-04-30,330000,2,1.0,1220,10000,1.0,0,0,5,7,1220,0,1950,0.0,98028,47.7405,-122.241,2000,9600,4,spring,0,0
2015-03-09,530000,5,2.25,2720,8800,1.0,0,0,4,7,1500,1220,1958,0.0,98008,47.5976,-122.118,2110,8800,3,spring,0,1
2014-06-19,378750,3,2.5,2160,3000,1.5,0,0,3,7,1260,900,1909,2011.0,98118,47.5644,-122.289,1060,3500,6,summer,1,1
2014-06-19,269900,4,1.75,1530,8750,1.5,0,0,4,7,1530,0,1968,0.0,98058,47.4556,-122.15700000000001,1390,8750,6,summer,0,0
2015-03-06,557000,3,3.5,1710,2096,2.0,0,0,3,8,1290,420,2008,0.0,98122,47.6055,-122.305,1630,1543,3,spring,0,1
2014-08-25,360000,4,1.75,3730,16980,1.0,0,0,4,7,2150,1580,1974,0.0,98022,47.1775,-122.022,1880,16963,8,summer,0,1
2015-04-22,352000,2,1.0,940,5000,1.0,0,0,4,7,940,0,1937,0.0,98117,47.6879,-122.385,1560,4500,4,spring,0,0
2014-06-18,322500,4,2.5,1820,6753,2.0,0,0,3,7,1820,0,1994,0.0,98038,47.3845,-122.03200000000001,1820,7107,6,summer,0,0
2014-08-06,450000,3,2.0,1290,1213,3.0,0,0,3,8,1290,0,2001,0.0,98103,47.6609,-122.344,1290,3235,8,summer,0,0
2015-04-17,278500,3,2.0,1570,5250,1.0,0,0,3,7,1570,0,1998,0.0,98092,47.3163,-122.18799999999999,1570,5250,4,spring,0,0
2015-04-27,364950,4,2.5,1930,6957,2.0,0,0,3,8,1930,0,1995,0.0,98055,47.4309,-122.191,2090,6996,4,spring,0,0
2014-09-11,840000,4,3.5,2840,40139,1.0,0,4,4,10,2840,0,1986,0.0,98038,47.401,-122.02600000000001,3180,36852,9,fall,0,0
2015-03-18,268000,3,2.5,1550,8134,2.0,0,0,3,7,1550,0,1991,0.0,98031,47.403999999999996,-122.191,1550,8134,3,spring,0,0
2014-07-16,517534,2,1.0,833,143947,1.0,0,0,3,5,833,0,2006,0.0,98070,47.3889,-122.48200000000001,1380,143947,7,summer,0,0
2014-07-23,577500,3,2.5,2000,7251,2.0,0,0,3,9,2000,0,1995,0.0,98034,47.7067,-122.2,2450,8118,7,summer,0,0
2015-02-12,339000,4,1.5,2390,7480,1.5,0,2,3,7,2390,0,1920,0.0,98178,47.504,-122.227,2850,6867,2,winter,0,0
2014-09-09,570000,3,1.75,2910,37461,1.0,0,0,4,7,1530,1380,1967,0.0,98052,47.7015,-122.164,2520,18295,9,fall,0,1
2014-06-26,563500,4,1.75,2085,174240,1.0,0,0,3,7,1610,475,1964,0.0,98024,47.5753,-121.95,2690,174240,6,summer,0,1
2015-01-05,423000,4,2.25,2200,9351,1.0,0,0,5,7,1290,910,1962,0.0,98133,47.7448,-122.333,1910,8660,1,winter,0,1
2014-07-10,1550000,5,4.25,6070,171626,2.0,0,0,3,12,6070,0,1999,0.0,98024,47.5954,-121.95,4680,211267,7,summer,0,0
2014-12-03,482000,2,1.0,950,3960,1.0,0,0,3,7,950,0,1941,0.0,98103,47.6885,-122.337,1320,4050,12,winter,0,0
2014-07-30,625000,3,1.75,1600,9135,1.0,0,0,5,7,1600,0,1955,0.0,98006,47.5724,-122.179,1580,9800,7,summer,0,0
2014-12-19,538000,3,2.5,2250,11632,2.0,0,0,3,8,2250,0,1988,0.0,98056,47.5272,-122.169,2360,11632,12,winter,0,0
2015-01-07,380000,3,2.5,2280,10255,2.0,0,0,4,8,2280,0,1985,0.0,98058,47.4334,-122.161,2310,10094,1,winter,0,0
2014-07-17,375000,2,1.0,940,5120,1.0,0,0,3,7,940,0,1909,0.0,98122,47.6073,-122.30799999999999,1300,5120,7,summer,0,0
2015-04-03,245000,3,2.5,1530,8500,1.0,0,0,5,7,1030,500,1996,0.0,98038,47.3592,-122.046,1850,8140,4,spring,0,1
2014-05-06,397000,4,2.0,1440,7680,1.0,0,0,3,7,1200,240,1971,0.0,98034,47.7245,-122.2,1460,9660,5,spring,0,1
2015-05-12,365000,3,2.5,2200,4052,2.0,0,0,3,8,2200,0,2005,0.0,98058,47.4362,-122.178,2310,5082,5,spring,0,0
2014-10-28,328500,4,3.0,2290,8250,2.0,0,0,3,9,2290,0,1990,0.0,98042,47.3739,-122.156,2290,8250,10,fall,0,0
2014-09-08,988000,4,3.0,4040,19700,2.0,0,0,3,11,4040,0,1987,0.0,98052,47.7205,-122.12700000000001,3930,21887,9,fall,0,0
2014-07-22,1000000,4,2.5,2610,3277,1.5,0,0,5,8,1920,690,1922,0.0,98103,47.6636,-122.33,1810,3277,7,summer,0,1
2014-09-19,525000,4,2.5,2450,5280,2.0,0,0,3,8,2450,0,2003,0.0,98011,47.7734,-122.22399999999999,2300,4674,9,fall,0,0
2014-09-16,749000,4,2.5,1710,9627,1.0,0,0,3,9,1440,270,1976,2014.0,98006,47.559,-122.164,2140,9131,9,fall,1,1
2014-08-21,722500,5,2.5,4870,11800,2.0,0,0,3,10,3470,1400,1983,0.0,98074,47.633,-122.041,3180,11398,8,summer,0,1
2014-09-16,578000,3,1.75,2120,10875,1.0,0,2,3,8,1540,580,1977,0.0,98146,47.504,-122.382,2460,11760,9,fall,0,1
2014-09-23,227950,3,1.5,1670,8230,1.0,0,0,5,7,1670,0,1954,0.0,98001,47.2613,-122.255,2077,4910,9,fall,0,0
2014-07-22,196000,3,2.25,2070,11576,2.0,0,0,3,7,2070,0,1974,0.0,98001,47.3417,-122.271,1890,7519,7,summer,0,0
2014-07-15,641000,2,1.0,1420,5332,1.0,0,0,3,8,1070,350,1953,0.0,98105,47.6694,-122.275,2400,5406,7,summer,0,1
2015-04-22,350000,3,1.5,1250,219978,1.0,0,0,4,6,1250,0,1980,0.0,98038,47.4056,-121.955,1930,210394,4,spring,0,0
2014-08-19,205000,3,1.0,940,7980,1.0,0,0,4,7,940,0,1960,0.0,98032,47.3838,-122.289,1150,8050,8,summer,0,0
2014-12-02,400000,3,1.75,1920,9102,1.0,0,0,3,7,1920,0,1968,0.0,98072,47.7487,-122.08200000000001,1920,9760,12,winter,0,0
2014-11-10,1030000,3,2.5,3545,9816,1.0,0,0,3,10,2610,935,2005,0.0,98027,47.5534,-122.07799999999999,3630,7704,11,fall,0,1
2015-03-19,505000,3,2.0,1260,5460,1.0,0,0,3,7,1260,0,1972,0.0,98034,47.7355,-122.18,1510,5460,3,spring,0,0
2014-10-09,475000,5,2.5,2340,7200,1.0,0,0,3,7,1300,1040,1975,0.0,98034,47.7206,-122.211,1930,7221,10,fall,0,1
2014-11-05,520000,3,2.25,2590,9263,1.0,0,0,5,8,1440,1150,1977,0.0,98028,47.7691,-122.262,2580,9450,11,fall,0,1
2014-12-31,333500,3,1.75,1220,9732,1.0,0,0,3,7,1220,0,1965,0.0,98011,47.7736,-122.214,1630,10007,12,winter,0,0
2015-04-21,691100,3,2.75,2360,16117,1.0,0,0,4,8,1710,650,1983,0.0,98006,47.5698,-122.12100000000001,2120,16117,4,spring,0,1
2014-10-14,811000,3,1.75,1870,9897,1.0,0,0,4,8,1870,0,1960,0.0,98040,47.5505,-122.221,1900,10005,10,fall,0,0
2014-05-20,551000,3,2.5,2830,5802,2.0,0,0,3,9,2830,0,2001,0.0,98028,47.7605,-122.234,2500,5788,5,spring,0,0
2015-01-08,496500,3,2.5,2260,3640,2.0,0,0,3,8,2260,0,1994,0.0,98072,47.7356,-122.15700000000001,2350,3710,1,winter,0,0
2014-11-26,705000,3,3.0,1970,20978,2.0,1,3,4,9,1770,200,1980,0.0,98070,47.3844,-122.43799999999999,2280,75396,11,fall,0,1
2015-01-28,255000,3,1.75,1240,8659,1.0,0,0,5,7,1240,0,1986,0.0,98042,47.3663,-122.089,1490,8223,1,winter,0,0
2014-11-04,230000,3,2.0,1510,3413,2.0,0,0,3,7,1510,0,1985,0.0,98031,47.3912,-122.167,1570,3777,11,fall,0,0
2014-12-01,465000,3,1.75,1480,6360,1.0,0,0,3,7,1480,0,1954,0.0,98133,47.7311,-122.353,1480,6360,12,winter,0,0
2014-10-15,325000,4,2.5,1850,7324,2.0,0,0,3,8,1850,0,1997,0.0,98042,47.3701,-122.10700000000001,2100,7329,10,fall,0,0
2015-01-06,342500,3,2.5,1810,5192,2.0,0,0,3,8,1810,0,1993,0.0,98038,47.3724,-122.042,1810,6200,1,winter,0,0
2014-06-23,290900,2,2.0,1610,17600,2.0,0,0,3,6,1610,0,1930,1983.0,98178,47.4855,-122.266,1310,12950,6,summer,1,0
2015-02-13,868700,3,4.25,3840,6161,2.0,0,0,3,10,3840,0,2000,0.0,98074,47.6336,-122.064,3230,7709,2,winter,0,0
2014-10-14,1150000,4,3.25,4190,10259,2.0,0,0,3,11,3150,1040,2000,0.0,98074,47.6332,-122.066,4300,11919,10,fall,0,1
2014-08-11,859900,4,2.75,3390,6298,2.0,0,0,3,9,3390,0,2011,0.0,98074,47.5906,-122.06200000000001,3390,7111,8,summer,0,0
2014-08-08,520000,4,2.25,1890,3006,2.0,0,0,3,7,1890,0,2003,0.0,98029,47.5461,-121.99799999999999,1580,3000,8,summer,0,0
2014-09-01,438924,3,1.5,1050,4590,1.0,0,0,3,7,850,200,1949,0.0,98115,47.6943,-122.29,1770,5400,9,fall,0,1
2014-07-18,590000,4,2.75,2910,10650,1.0,0,2,3,8,1780,1130,1975,0.0,98033,47.6658,-122.18799999999999,2920,10988,7,summer,0,1
2014-11-04,378500,4,1.75,1700,8640,1.0,0,0,3,7,850,850,1955,0.0,98006,47.5772,-122.15299999999999,1620,9000,11,fall,0,1
2014-06-03,328500,3,2.5,1950,8130,2.0,0,0,4,9,1950,0,1990,0.0,98042,47.3875,-122.161,2350,7691,6,summer,0,0
2015-03-25,849950,3,3.0,2990,9773,2.0,0,0,4,8,2990,0,1973,0.0,98005,47.6344,-122.17399999999999,2230,11553,3,spring,0,0
2014-10-27,525000,3,1.5,1350,6000,1.0,0,2,3,7,900,450,1950,0.0,98136,47.5275,-122.391,1730,6012,10,fall,0,1
2015-04-10,1390000,4,3.25,4860,181319,2.5,0,0,3,9,4860,0,1993,0.0,98074,47.6179,-122.005,3850,181319,4,spring,0,0
2014-07-11,1070000,6,3.5,4860,11793,2.0,0,0,3,11,3860,1000,1998,0.0,98006,47.5521,-122.137,3600,11793,7,summer,0,1
2014-12-16,699900,4,2.75,2810,7302,2.0,0,0,3,9,2810,0,2002,0.0,98075,47.5985,-121.977,2820,7302,12,winter,0,0
2015-02-10,1280000,5,2.5,3400,9500,2.0,0,1,4,8,3400,0,1977,0.0,98027,47.5645,-122.08200000000001,3080,11081,2,winter,0,0
2014-11-20,452000,4,1.5,1580,7350,1.0,0,0,4,7,960,620,1963,0.0,98052,47.6734,-122.154,1560,7350,11,fall,0,1
2015-02-05,370000,3,2.0,1680,5036,1.0,0,1,4,7,1680,0,1987,0.0,98055,47.4734,-122.186,1680,4921,2,winter,0,0
